UTM_X,UTM_Y,sqft_lot,grade,condition,waterfront,view,age,bathrooms,sqft_living,log_price
552351.7726272678,5234523.204532495,6930,8,3,0,0,21,2.5,1730,5.41161970596323
547486.7640422832,5265345.880438253,2285,8,3,0,0,8,2.25,1550,5.511883360978874
549296.5648809546,5282699.595668782,1113,8,3,0,0,5,1.75,1255,5.556302500767287
547959.5455841937,5281043.438885671,4400,7,3,0,0,91,1,1030,5.671172842715083
554007.657807468,5276372.671247721,4000,9,3,0,0,6,3.5,3490,6.209515014542631
556138.6688226274,5242048.949616673,11249,7,3,0,0,30,1.75,1880,5.531478917042255
545636.8892563219,5280513.477513066,5610,9,3,0,0,1,3.5,3740,6.033021444682911
559134.8557832198,5281902.158382023,7440,10,3,0,0,11,5,5810,6.273001272063738
547399.6472096167,5276059.509525699,1774,9,3,0,2,2,4,2530,6.049326582721217
563938.5941857251,5261290.174778724,6296,9,3,0,0,2,2.5,2810,5.687974620034556
561623.6089616711,5252229.1129408125,6818,8,3,0,0,22,2.5,1880,5.511883360978874
560525.7181833282,5285273.234415681,7200,7,3,0,0,43,1.5,1340,5.653212513775344
550747.5868106444,5279800.020432444,4080,7,3,0,0,92,1,1620,5.685741738602264
547422.4741983031,5282472.82492437,4920,6,3,0,0,84,1,990,5.633468455579586
559696.7624691193,5256254.894606295,7439,7,4,0,0,46,1.75,1520,5.537819095073274
559842.8352281272,5234449.928635066,8497,8,3,0,0,17,2.5,1920,5.431363764158987
552603.8271403196,5282083.9260263825,5000,9,3,0,0,10,3.25,3120,5.902546779313991
564404.1581223587,5266886.077418603,9645,10,3,0,0,28,2.25,3070,6.077367905284157
564553.9175628301,5280525.938032012,3080,8,3,0,0,7,3.5,2500,5.778115057668767
564723.2395415831,5244760.098525816,6509,7,3,0,0,21,2.5,1810,5.431363764158987
549513.234610448,5283690.649131219,1418,8,3,0,0,1,2.5,1509,5.6127838567197355
561843.123187561,5267136.275132924,14467,8,3,0,0,55,2,2560,5.76715586608218
562725.9716743613,5247894.986921775,9100,8,3,0,0,37,2.5,2130,5.342422680822207
562933.2486598102,5249686.649611459,10836,7,3,0,0,34,2.25,1740,5.401400540781544
552448.2302612395,5282693.835064452,10722,7,3,0,0,48,2.5,2030,5.77451696572855
558369.9722147024,5260798.511340045,4500,7,3,0,0,74,3.5,3020,5.549003262025788
553703.5811673921,5268600.699120157,2875,6,3,0,0,32,2.25,1640,5.5910646070264995
555472.5507619651,5264504.825213735,18200,11,3,1,4,23,2.75,5470,6.207499723307305
551679.1172706896,5284798.760988772,1374,7,3,0,0,11,1.5,1255,5.494154594018442
551461.5993489212,5249786.104980541,9542,7,3,0,1,35,2.25,2240,5.621384028481653
558868.3664764488,5248655.316455279,11884,7,3,0,0,64,1,1790,5.414973347970818
549592.1428656119,5283235.617417231,1558,8,3,0,0,1,2.25,1860,5.732353545509138
552511.2654342253,5242093.277566195,8760,7,3,0,0,38,1,990,5.252853030979893
549083.5775406118,5254411.4746397035,11234,6,4,0,0,73,1,790,5.398417470046493
553960.7491924593,5281429.470999285,5000,7,4,0,0,64,1.75,1814,5.724275869600789
558137.9288960538,5268976.614320949,13751,7,4,0,0,64,1.5,1680,5.757396028793024
548678.9837167745,5284761.729560244,8097,7,4,0,0,92,1,1060,5.623249290397901
546267.438473509,5267258.882458883,6250,7,4,0,0,94,1,1370,5.752048447819439
561335.9150766444,5258094.624010486,5036,7,4,0,1,28,2,1680,5.568201724066995
548635.4722600292,5289951.971026345,8234,7,4,0,0,65,1.75,2290,5.565788807262067
553399.2658170448,5268975.804388155,4080,7,5,0,0,67,3,1520,5.694605198933568
545970.2992564528,5276314.801720702,925,8,3,0,0,9,2.25,1060,5.676693609624866
548850.0103895289,5264323.477364581,3904,7,3,0,0,16,2.5,2350,5.6020599913279625
552324.0682543603,5246148.268321512,2700,8,3,0,0,1,2.5,1658,5.4214393902200495
560790.3503617279,5281485.743733148,8098,9,5,0,1,63,3.5,3380,5.9344984512435675
560235.1284394354,5262540.189294436,9900,9,4,0,2,36,4,4660,5.868644438394826
565760.4206007593,5246572.171321685,9451,8,4,0,0,22,2.5,2650,5.599282501319745
564255.882394758,5266684.375504712,12673,9,4,0,0,34,2.75,3280,5.984527313343793
553080.3345808059,5279209.522833698,4622,9,4,0,0,27,3,2940,6.02938377768521
546490.5876042048,5239030.790212816,7992,7,4,0,0,35,2,1700,5.437750562820388
546231.9195888896,5262234.929269507,5192,7,5,0,0,64,1.5,800,5.526274645425754
559084.7345881471,5234597.88861879,8346,8,3,0,0,25,2.5,1630,5.422425676371205
562504.1424965266,5261608.121380794,3865,8,3,0,0,2,3.5,2760,5.6283378335761185
552543.2448291212,5280482.847205858,4160,7,4,0,0,90,1,1050,5.732393759822968
549924.2953382146,5279503.915471874,4280,7,3,0,0,91,1,1590,5.7774268223893115
548388.4935835523,5283614.485840062,7216,7,3,0,0,68,1,1760,5.633417953284989
564940.3353098362,5266036.160777873,19767,11,3,0,0,17,3.5,4540,6.060697840353612
545887.4773288149,5277292.226612399,5760,9,3,0,0,61,3,3320,6.041392685158225
544368.6595246943,5279481.127696624,5000,11,3,0,0,9,3.5,3440,6.1156105116743
551233.484440188,5249984.166204108,8160,7,3,0,1,61,1,1590,5.511883360978874
552757.9424825035,5281640.729918486,6900,8,3,0,0,56,2.75,2560,5.869231719730976
553679.9325993448,5279326.171202074,4000,7,3,0,0,65,2,1720,5.740362689494244
548045.154979232,5279765.961065127,9260,7,3,0,0,69,1,900,5.695481676490197
555356.3970150942,5260869.263817969,10856,8,3,0,0,63,2,1860,5.423245873936808
562864.3708860229,5242005.778737586,5570,8,3,0,0,19,0.5,2300,5.494850021680094
544367.5577752733,5279625.608192196,11394,8,3,0,0,59,2.5,2190,6.110252917353403
559658.5457480674,5274738.343360273,9496,7,4,0,0,61,1.5,2220,5.964259630196849
549260.2944741566,5278120.038844319,4218,7,4,0,0,74,2,1640,5.8095597146352675
552496.838339271,5260576.169641223,9600,6,3,0,0,65,2,1570,5.235023159495223
562016.8412733437,5243552.810993878,5902,9,3,0,0,1,2.5,3216,5.697617243862728
557919.2510914174,5275843.398002128,16684,9,3,0,0,36,2.25,3250,6.14921911265538
562720.4128123985,5255475.097902454,10396,7,3,0,0,51,1.5,1730,5.480294460003006
547338.1141492574,5283616.948747267,7102,6,3,0,0,68,1,860,5.531478917042255
549916.7003577243,5289118.127784248,8400,8,4,0,0,56,1.75,2000,5.6180480967120925
564409.3429449587,5245834.7663120385,11285,8,4,0,0,61,2.25,2080,5.724275869600789
559919.8336201527,5263915.176891204,7634,8,5,0,2,38,2.75,3370,5.857332496431268
565596.6068657364,5267910.811832827,9120,8,4,0,0,38,2.5,2290,5.819543935541868
550544.4559384127,5285889.143064057,7149,8,3,0,0,60,1.75,2390,5.598243191653623
563884.702583237,5252408.896511997,10296,7,5,0,0,51,1.5,1110,5.4065401804339555
557742.4106584142,5270940.002707788,7200,7,3,0,0,72,3,2320,5.886490725172482
562883.9593049028,5268303.33857016,9570,8,4,0,2,49,2.5,3040,5.9003671286564705
556121.9211420089,5290786.52862575,11000,7,4,0,0,53,4.75,3700,5.7774268223893115
557613.6423530151,5261113.340866945,7500,7,3,0,0,31,2.75,2380,5.557507201905658
549359.9849430374,5284067.246730505,1598,7,3,0,0,20,1.5,920,5.4065401804339555
552600.7443317947,5274114.62699406,2566,7,3,0,0,94,1,1630,5.764176132390331
548617.0326778281,5237858.760352352,8120,8,3,0,0,11,2.5,2260,5.511883360978874
558853.4405646119,5265149.193458875,11824,9,4,0,0,43,2.25,2380,5.903089986991944
567721.3301122078,5253318.874681247,12944,9,3,0,0,13,2,1860,5.6020599913279625
545555.2121453218,5281357.545856972,4084,7,3,0,0,105,1,900,5.6020599913279625
555751.4131322479,5243045.548788065,7056,7,3,0,0,16,2.25,1700,5.430558769522757
562718.1253991474,5283684.790830483,12094,8,4,0,0,33,2,2080,5.770815205465428
562454.6613976147,5273267.114379334,10500,8,4,0,0,56,1.75,1680,5.829303772831025
561239.1248079702,5281634.94897831,8474,9,3,0,0,4,3,3070,5.9164539485499255
547924.442784319,5267038.840558292,915,8,3,0,0,8,2.25,1260,5.450249108319361
546657.3498236251,5265539.258345241,6541,9,3,0,2,8,3,3410,6.035429738184549
567643.9417925449,5246938.097307138,4700,8,3,0,0,13,2.5,2090,5.460897842756548
559858.4376558885,5240362.8730673995,9266,7,4,0,0,55,1.75,1200,5.371067862271736
562326.5239871179,5242844.757811511,5868,7,3,0,0,12,2.5,3020,5.439332693830263
562338.4205994664,5248846.714022501,4237,8,3,0,0,9,2.5,2100,5.428944290035575
554871.5115142135,5280359.851884619,6010,8,3,0,0,61,1.5,2270,5.830011578288079
554112.09964518,5248776.2994765,15190,7,4,0,0,61,1,1130,5.378397900948138
546757.7482051931,5262394.708431748,5692,8,3,0,0,15,2.5,2250,5.649177081835978
563243.5919070316,5241876.466496291,5354,9,3,0,0,1,2.5,3281,5.673790153046153
551698.6920804285,5282598.2017975645,7250,7,3,0,2,75,1,1260,5.685741738602264
544533.770981296,5277526.234219315,5649,8,5,0,0,74,2.25,2060,5.854306041801081
554933.3500741877,5265811.254988604,5120,9,3,0,0,15,2.5,3220,5.746634198937579
558280.6925483916,5269744.957367681,11250,10,3,0,0,8,3.25,4390,6.17897694729317
560931.4799546152,5282343.08315623,9009,8,4,0,0,38,2.25,2190,5.863322860120456
547236.8153119149,5268333.624087481,4800,7,3,0,2,90,1.75,1510,5.6674529528899535
554238.0325310883,5267749.813928126,7200,6,2,0,0,80,1,780,5.498310553789601
547123.6844638663,5282303.675224775,6141,7,3,0,0,69,1,1120,5.7160033436347994
550685.2928819896,5278332.336787868,4000,8,3,0,0,90,1.5,2220,5.894869656745253
554609.9000314983,5268208.979144921,7200,8,4,0,0,65,1.75,2330,5.812913356642856
563057.4957093634,5259179.919875876,7725,7,4,0,0,34,1.75,1480,5.568201724066995
566329.2871191811,5282835.663406998,7689,7,3,0,0,38,1,1700,5.658964842664435
568981.7280605367,5267949.817129562,7495,8,4,0,0,36,2.25,2010,5.7923916894982534
559993.3665467831,5285979.079192401,9825,7,4,0,0,44,2,1640,5.658011396657113
552349.581585731,5260196.960472153,8100,7,3,0,0,53,1.5,1360,5.303196057420489
546854.6803465558,5240778.555313713,7700,8,4,0,0,39,2.25,3220,5.556301294392051
558183.2925788617,5264420.029064921,13100,10,4,0,0,49,2.5,3510,6.098643725817057
558129.5965213248,5284859.73143557,7357,7,3,0,0,29,2.75,2020,5.7160033436347994
551921.0855076594,5274486.430954154,3600,9,3,0,0,15,3.5,3090,6.04639760295456
551841.3600929118,5266538.793020413,5445,7,4,0,0,88,3,2560,5.645422269349092
562018.5980231209,5243386.112816735,4071,9,3,0,0,2,2.5,2544,5.6180480967120925
545745.9156076703,5276190.77540482,4000,8,3,0,2,65,2,1880,5.795880017344075
555878.7167624349,5261385.496543053,6120,7,3,0,0,50,1.75,2000,5.357934847000454
553853.7649553781,5284874.089974397,3446,8,3,0,0,66,1.75,2280,5.8561244442423
558934.2068349352,5234518.584195981,6000,8,3,0,0,18,2.5,1700,5.3979400086720375
560689.195245552,5262322.587803004,7568,7,4,0,0,14,2.5,2280,5.636487896353366
563149.3655396733,5257647.07356561,6375,7,3,0,0,73,2,1530,5.363611979892144
556379.2113831115,5287443.390810723,6263,9,3,0,0,12,2.5,2390,5.7283537820212285
547336.6153253267,5255986.441331159,11240,10,4,0,3,55,3.25,3450,6.014940349792936
548585.4902652961,5277992.106553403,1254,8,3,0,0,15,3.25,1460,5.716837723299524
562229.5207533388,5287269.749393504,8000,7,4,0,0,39,2.25,1770,5.639486489268586
547482.0852876869,5237949.534712431,9628,7,4,0,0,46,1.75,1140,5.08188713942355
562641.9148308085,5290742.154421284,9798,7,3,0,0,47,1,990,5.439332693830263
547275.5668766936,5282082.615255262,2096,8,3,0,0,7,2.5,1680,5.714329759745233
551939.6765701593,5280821.984159073,4182,7,3,0,0,38,1.75,1060,5.623249290397901
565806.4067980293,5275982.735395383,10050,8,5,0,0,58,1.75,2400,5.802773725291976
545740.644902285,5267276.962027501,5100,7,3,0,0,75,1.5,1860,5.707570176097937
566191.9863273341,5275109.004889129,8400,8,5,0,0,50,2.25,2410,5.857332496431268
558718.2902442313,5285988.275457115,6850,7,3,0,0,42,2.25,2180,5.658011396657113
551187.1501142603,5281037.607454894,6000,7,5,0,3,115,2,2290,5.835690571492425
544897.7764060429,5279018.375892318,3417,7,3,0,0,108,1,1690,5.732393759822968
551044.8440179788,5280147.177494407,2580,8,3,0,0,105,1,1280,5.679427896612119
560791.9769734034,5281330.149609993,8400,7,3,0,2,88,2,1700,5.789792167730675
547890.3481214115,5280331.531179621,5000,7,5,0,0,90,2,2130,5.814247595731921
550897.6760086826,5288370.840261864,11244,7,4,0,0,68,1,1010,5.544068044350276
560678.5741204922,5234113.92110489,5000,8,3,0,0,1,2.5,2009,5.481743520420445
561618.4693274513,5238302.63604642,17120,8,4,0,2,49,2,2030,5.4704839943156855
546041.3063792491,5267312.667368243,4500,6,3,0,0,93,1.75,1190,5.711807229041191
548372.8583908429,5276467.635488324,3200,7,3,0,0,105,2,1560,5.732353545509138
553091.0464976314,5269784.359257111,5978,7,5,0,0,58,1.75,1880,5.749736315569061
563164.6969904257,5256224.553405618,8125,7,3,0,0,46,2.25,1900,5.531478917042255
562498.4402636185,5283182.240763665,7350,8,3,0,0,34,1.75,1710,5.720159303405957
562002.437932261,5266304.349381766,9778,8,4,0,0,53,2.75,2200,5.703291378118661
562082.1700410389,5265882.831591864,12000,8,4,0,0,42,2.25,2410,5.811575005870593
552834.2331053335,5273227.565141813,3600,8,3,0,0,17,3.5,2160,5.778874472002739
544444.8784895655,5269478.710980762,1264,8,3,0,0,9,1.5,1310,5.653212513775344
554359.3581726312,5278932.345318626,4590,8,3,0,0,74,2.25,2390,5.991226075692495
549941.4578533943,5277503.422303329,2218,7,3,0,0,84,1.75,1720,5.752048447819439
563019.2223442944,5290501.705969907,15000,7,3,0,0,30,2,1440,5.562292864456475
558599.1173491612,5267992.010818225,8382,7,3,0,0,56,1,1050,5.799340549453582
551783.5430345595,5273051.418460538,1339,8,3,0,0,1,2.5,2110,5.873582146226738
554019.6526160028,5266958.6534409905,1228,7,3,0,0,8,1.5,1100,5.535294120042771
559193.1276005347,5268764.922322619,12741,10,3,0,2,48,4,5310,6.021189299069938
553378.7988095393,5287581.744573338,6250,7,4,0,3,76,1.75,1470,5.635483746814912
546980.9651540472,5290660.793177741,7111,7,4,0,0,59,1.75,2000,5.630427875025024
551326.7745046573,5290708.750800642,1103,7,3,0,0,9,1.5,1160,5.439332693830263
551296.9715880435,5277092.849417195,3819,11,3,0,0,13,3.5,3870,6.158362492095249
561995.8740878816,5245542.079221313,5720,7,3,0,0,12,2.25,1830,5.469822015978163
558765.0903726537,5273917.87840463,9547,8,3,0,1,47,2.75,2660,6.15956719323362
547999.2204932625,5267095.026590089,1602,8,3,0,0,2,3.25,1530,5.505149978319906
563411.6650519604,5247313.27350495,14600,8,4,0,0,38,2.25,2460,5.643403322036233
551236.2976641891,5240992.866820543,12196,7,4,0,0,48,1.5,1380,5.45484486000851
564766.1739298096,5268168.302652853,9473,7,5,0,0,60,1,1210,5.656098202012832
559166.6194632042,5241511.770720657,14010,7,3,0,0,26,4.5,3560,5.589949601325708
548705.766438329,5263566.496442631,6771,7,3,0,0,25,2.5,1780,5.491361693834273
550517.5507633381,5280353.754173727,6120,7,4,0,0,89,2.75,2290,6.001300933020418
548506.1365596255,5278502.7174125705,4000,7,4,0,0,90,1.75,1350,5.845098040014257
555662.9390224642,5260316.444679244,3580,7,3,0,0,15,2.5,1600,5.465382851448418
547790.8779936042,5264970.470762796,1957,8,3,0,0,11,2.5,1320,5.546542663478131
548019.6345732313,5282855.626601279,5800,6,3,0,0,72,1,790,5.621695462329279
562326.99469166,5242800.305012502,5000,7,3,0,0,12,1.75,1890,5.439332693830263
548227.3443904016,5239278.139938762,8400,6,3,0,0,53,1,1630,5.322115878973959
548955.8703464936,5260667.739842259,6320,6,3,0,0,61,1,1090,5.342422680822207
546524.0737602536,5291568.522136963,8491,8,3,0,0,57,2.25,1740,5.638489256954637
548228.6177488187,5239122.5554687735,4770,6,3,0,0,46,1,900,5.164352855784437
563499.9954333451,5260062.77003217,2999,8,3,0,0,17,2.5,2080,5.477121254719663
546113.138237534,5238961.1414139,15508,8,3,0,0,16,2.5,2680,5.477121254719663
552450.5571756162,5274102.15882007,1189,8,3,0,0,15,3,1670,5.764922984649888
562815.8418602549,5281585.077783693,7505,8,3,0,0,21,2.75,2630,5.860338006570994
553121.886556836,5274652.858921165,4228,7,3,0,0,109,1,1060,5.711807229041191
546077.2177324381,5291231.509092332,9599,8,3,0,2,54,2.5,2740,5.795880017344075
548549.3837292567,5236891.29375831,11313,7,3,0,0,28,1.75,2050,5.401400540781544
563901.4903949249,5271559.962949059,5717,10,3,0,0,15,3.5,3010,5.928395852256714
552205.754812031,5284625.632659318,8512,7,3,0,0,67,1.75,2260,5.669781615208537
554647.4702301152,5280235.4794548,7475,8,3,0,0,72,1.75,1480,5.8169038393756605
549374.1461676838,5282400.156600952,1200,8,3,0,0,15,1.5,1110,5.505149978319906
553604.0659808439,5271245.066495388,13237,8,3,1,4,73,4,3020,6.278753600952829
546335.3505779649,5268181.913852917,3050,7,5,0,0,86,1.75,1720,5.662757831681574
560522.3356253885,5249294.533060789,8316,7,3,0,0,53,1,1570,5.4497868469857735
559572.0188597657,5283184.85274136,10631,9,4,0,2,23,2.5,2580,5.937016107464814
551518.1353145568,5269058.9313502265,5863,7,4,0,0,87,1.75,2160,5.585460729508501
545721.6684041332,5269699.746292913,5750,7,5,0,0,89,2,2080,5.819543935541868
551636.1812542595,5272716.67285873,5120,7,3,0,0,114,1,1095,5.480412286994495
553785.2482108038,5243249.535939119,7686,7,3,0,0,46,1,910,5.227886704613674
565317.2654933837,5279400.706862639,5319,8,4,0,0,37,1.75,1510,5.609060549930087
553792.2681355113,5275292.5480389,7200,9,4,0,2,85,3,4040,6.352182518111363
548590.0271167366,5286428.198055843,7228,7,4,0,0,68,1,1000,5.493179120682515
559521.4766252742,5251240.454310567,9600,7,4,0,0,49,2.25,2130,5.484299839346786
547137.1965871258,5280636.588714846,3478,7,4,0,0,86,1.75,1610,5.732393759822968
561054.442341342,5241653.300114358,9742,9,3,0,0,9,3.5,3672,5.607455023214668
547191.5026243862,5283193.398536176,6800,7,4,0,0,73,1.75,1500,5.640481436970422
548935.0091143282,5254143.492060542,13791,8,3,0,3,9,2.25,2790,6.053462604925455
555039.3050321639,5254531.032006641,9843,7,4,0,0,54,1.5,1510,5.491291640687592
562631.3704946586,5256752.335940312,7352,7,3,0,0,36,2,1650,5.402003309069705
558280.2765744616,5284794.550991366,9600,8,4,0,3,42,3.5,3860,5.826074802700826
546008.762437976,5280949.87636522,3825,8,3,0,0,85,1,1560,5.954242509439325
551609.0860153357,5258745.51576211,9000,6,4,0,0,73,1,860,5.334453751150931
551960.3404456483,5286901.97859459,7800,7,3,0,0,68,1,1260,5.469822015978163
563881.7169543465,5259600.100981957,4777,7,3,0,0,5,2.25,1430,5.550228353055094
559645.9704675244,5290588.292636817,8640,7,3,0,0,53,1.75,1400,5.596597095626461
569984.1527392155,5246976.606922978,8670,7,3,0,0,21,2,1590,5.4065401804339555
547388.783806417,5268145.910473036,6344,7,3,0,0,35,3,2290,5.623249290397901
553582.1225593262,5281792.759415293,6360,7,3,0,0,70,1.5,1580,5.720159303405957
561981.3050470661,5282420.8724651,6005,9,3,0,0,14,2.5,2500,5.812913356642856
561390.7281055932,5238389.174368288,8075,8,4,0,0,46,2.25,2600,5.423245873936808
547427.3732911586,5263389.273450965,7740,7,3,0,0,41,2.5,1670,5.574031267727719
559991.1374404356,5249578.06046909,9720,7,3,0,0,29,2.75,1950,5.491361693834273
547069.8303868362,5261041.2680907445,6920,8,5,0,0,41,2.5,2240,5.7283537820212285
562649.2836015822,5240914.271622705,7958,7,3,0,0,32,2,1660,5.308991029000164
546948.756201779,5238456.50097122,6650,7,3,0,0,37,2.25,1740,5.261738547352538
554568.508499898,5264585.2332119085,8150,6,3,0,0,64,1,770,5.212853189947111
553755.4197573077,5279282.408876123,1566,8,3,0,0,1,2.25,1270,5.796230091283433
560275.8312864868,5280435.572494345,19969,7,3,0,0,64,1,1000,5.860338006570994
563514.7078289208,5272556.089849143,16117,9,4,0,0,16,4,2790,5.937016107464814
548216.9514901309,5286202.792520252,1265,7,3,0,0,10,1.5,1190,5.447158031342219
554125.9455210464,5279808.240092537,1536,8,3,0,0,12,2.25,1264,5.724275869600789
557696.998185202,5283099.245732555,11936,8,3,0,2,37,2.75,2730,5.7558748556724915
554797.9540174012,5264198.369547193,5000,6,4,0,0,107,1,720,5.267171728403014
553067.9918744727,5272318.28586911,1381,8,3,0,0,7,2.5,1750,5.76715586608218
558808.6585491173,5239518.72899354,5756,7,4,0,0,105,2,1680,5.3222192947339195
546012.8269987726,5270924.6196856145,1649,8,3,0,0,11,2.5,1920,5.7343997425205675
553086.294702649,5270306.702962393,3240,8,4,0,0,85,1.5,1980,5.788875115775417
